<<<<<<< Updated upstream
-111.028 -6 105.028
79.4251 -6 85.4251
41.839 -1 42.839
189.058 -6 195.058
-118.509 6 124.509
-326.47 -1 325.47
36.7556 -6 42.7556
-500.347 -7 493.347
31.9509 -8 39.9509

-186.615 6 192.615
-78.9792 4 82.9792
220.382 -1 221.382
-406.717 -5 401.717
139.356 -7 146.356
400.288 7 393.288
295.814 -1 296.814
34.6763 -2 36.6763
-124.66 7 131.66
57.8479 4 53.8479
-166.289 -2 164.289
302.11 -5 307.11
83.9327 -5 88.9327
-469.276 1 470.276
-22.0782 -5 17.0782
96.1909 -8 104.191
-153.436 -3 150.436
-85.7401 5 90.7401
-593.063 0 593.063
-245.757 6 251.757
36.8488 -5 41.8488
531.99 -2 533.99
192.444 7 185.444
-392.778 -5 387.778
9.8752 1 8.8752
-196.946 6 202.946
76.5875 0 76.5875
-62.7956 -6 56.7956
-365.641 6 371.641
102.734 5 97.7337
-255.659 2 257.659
-111.498 -6 105.498
-103.112 -2 101.112
-87.2356 7 94.2356
64.4796 0 64.4796
-272.227 -2 270.227
33.3701 1 32.3701
112.287 -6 118.287
-151.311 1 152.311
58.8466 -6 64.8466
-375.373 -1 374.373
353.04 2 351.04
-345.036 6 351.036
259.826 -5 264.826
-88.0633 7 95.0633
187.57 -5 192.57
-30.6876 7 37.6876
-107.907 0 107.907
-434.471 1 435.471
42.0697 0 42.0697
-387.076 0 387.076
131.251 1 130.251
-159.336 7 166.336
38.6376 -6 44.6376
2.54775 -1 3.54775
123.613 0 123.613
-331.861 1 332.861
22.6514 -3 25.6514
218.311 -3 221.311
-505.941 6 511.941
60.1973 -2 62.1973
-230.085 7 237.085
-497.602 -7 490.602
-151.099 -4 147.099

-311.558 -6 305.558
-75.1843 -5 70.1843
113.538 -6 119.538
194.586 0 194.586
-175.274 -2 173.274
-63.7595 0 63.7595
243.763 -2 245.763
236.568 5 231.568
-94.7096 -8 86.7096
468.885 -8 476.885
157.066 4 153.066
-249.558 1 250.558
-247.935 -4 243.935
-22.1915 6 28.1915
186.418 -8 194.418
158.492 -4 162.492
265.662 1 264.662
154.968 0 154.968
20.0245 -1 21.0245
-285.56 5 290.56
-260.777 -2 258.777
-406.062 6 412.062
144.898 -1 145.898
262.479 7 255.479
48.4378 3 45.4378
-31.5139 -3 28.5139
-22.9397 -2 20.9397
5.03224 6 0.967765
-16.3155 0 16.3155
358.403 -6 364.403
243.152 7 236.152
264.115 7 257.115
112.681 -2 114.681
269.682 1 268.682
-303.331 0 303.331
7.53049 6 1.53049
135.163 -4 139.163
-167.559 5 172.559
558.721 2 556.721
-131.993 4 135.993
-202.857 -6 196.857
79.7405 7 72.7405
505.896 2 503.896
-436.882 6 442.882
66.2329 -3 69.2329
-365.813 0 365.813
-48.0807 2 50.0807
189.09 3 186.09
698.928 -4 702.928
-59.1738 0 59.1738
-164.215 6 170.215
-235.879 6 241.879
-250.027 4 254.027
-346.533 1 347.533
374.526 -4 378.526
406.665 -2 408.665
-639.632 7 646.632
46.8672 7 39.8672
-70.3849 6 76.3849
-293.904 -3 290.904
354.902 -7 361.902
221.871 2 219.871
-107.076 -5 102.076
-56.5642 -8 48.5642

81.2374 6 75.2374
124.654 5 119.654
-143.148 3 146.148
-120.035 7 127.035
-63.265 6 69.265
-180.812 2 182.812
318.325 3 315.325
70.6414 -2 72.6414
-239.409 -5 234.409
298.624 0 298.624
217.969 3 214.969
42.5478 -1 43.5478
-415.114 3 418.114
269.035 -7 276.035
-82.6883 1 83.6883
35.258 0 35.258
28.7301 -1 29.7301
133.53 -5 138.53
110.241 -4 114.241
-250.646 1 251.646
-7.89775 0 7.89775
-284.309 -3 281.309
347.404 1 346.404
124.562 0 124.562
459.32 5 454.32
404.286 -4 408.286
35.9069 -6 41.9069
101.034 -3 104.034
131.844 4 127.844
59.0259 -7 66.0259
484.26 -1 485.26
-31.0969 5 36.0969
-58.4965 -3 55.4965
214.523 3 211.523
248.729 6 242.729
-11.4952 5 16.4952
-11.8066 -2 9.80659
-524.255 -4 520.255
701.593 -6 707.593
421.062 -6 427.062
24.5933 -1 25.5933
243.692 3 240.692
-315.364 -2 313.364
102.387 6 96.3868
60.9454 6 54.9454
-87.5141 -8 79.5141
-210.253 1 211.253
114.998 -4 118.998
166.928 -4 170.928
44.3259 7 37.3259
98.3202 -6 104.32
324.689 0 324.689
277.783 -1 278.783
326.8 3 323.8
-170.74 -8 162.74
-21.7656 -4 17.7656
-10.9986 2 12.9986
-212.083 1 213.083
-332.263 2 334.263
356.144 -1 357.144
-457.202 -4 453.202
222.439 4 218.439
374.709 5 369.709
-326.287 6 332.287

185.006 3 182.006
-669.851 0 669.851
-98.0024 7 105.002
-166.335 -4 162.335
-111.164 -6 105.164
-318.553 -3 315.553
-37.8042 3 40.8042
-55.3 -8 47.3
20.3226 2 18.3226
-139.06 5 144.06
-144.932 2 146.932
-55.7492 5 60.7492
130.567 1 129.567
-317.372 2 319.372
-385.456 -1 384.456
-39.0773 -4 35.0773
-165.524 -7 158.524
247.185 -7 254.185
278.395 -3 281.395
-346.656 -8 338.656
314.533 3 311.533
-72.5653 3 75.5653
-123.647 3 126.647
88.793 5 83.793
440.272 -4 444.272
30.9508 -7 37.9508
204.433 -7 211.433
-1.95719 3 4.95719
5.91967 2 3.91967
-2.79781 -3 0.202193
304.572 2 302.572
107.529 -7 114.529
375.131 -3 378.131
395.986 -7 402.986
62.3773 1 61.3773
-115.583 7 122.583
441.175 2 439.175
-305.792 2 307.792
16.5576 1 15.5576
8.23867 2 6.23867
247.341 3 244.341
-231.669 5 236.669
60.2269 -2 62.2269
-356.199 -5 351.199
8.10395 -1 9.10395
-274.827 -8 266.827
185.234 -1 186.234
-487.953 -1 486.953
-240.765 1 241.765
586.685 -5 591.685
-448.784 -4 444.784
-306.32 -7 299.32
-137.493 -6 131.493
208.717 -5 213.717
-67.3827 -1 66.3827
-188.349 0 188.349
266.245 -5 271.245
9.9444 -1 10.9444
280.275 -4 284.275
370.769 -7 377.769
-5.5863 6 11.5863
-118.149 -5 113.149
-5.62055 -2 3.62055
-658.633 -7 651.633

35.9082 -8 43.9082
174.477 7 167.477
360.151 6 354.151
134.683 7 127.683
139.852 -7 146.852
741.49 -8 749.49
515.88 -5 520.88
27.821 -4 31.821
-67.3283 -2 65.3283
371.737 2 369.737
-236.355 -6 230.355
-128.409 -8 120.409
-87.0907 -2 85.0907
-407.459 2 409.459
218.308 2 216.308
-461.634 3 464.634
-347.67 -1 346.67
-722.634 4 726.634
178.708 4 174.708
458.069 2 456.069
-107.52 -3 104.52
37.8182 6 31.8182
485.991 7 478.991
369.701 -2 371.701
341.657 6 335.657
351.258 -7 358.258
-115.772 7 122.772
-28.1703 7 35.1703
-328.413 7 335.413
-586.776 0 586.776
190.823 -3 193.823
75.0417 3 72.0417
263.73 3 260.73
-156.884 1 157.884
202.043 5 197.043
-304.857 5 309.857
-102.156 6 108.156
621.856 -1 622.856
262.482 -8 270.482
213.132 7 206.132
-130.384 3 133.384
128.994 -7 135.994
-45.3093 -1 44.3093
-57.5148 -1 56.5148
-570.839 3 573.839
61.4063 2 59.4063
362.656 6 356.656
318.338 4 314.338
175.786 -2 177.786
-119.395 7 126.395
125.319 7 118.319
128.21 -7 135.21
48.3527 -7 55.3527
-151.015 6 157.015
-208.74 0 208.74
179.567 3 176.567
150.873 -7 157.873
-233.406 -8 225.406
-128.417 -7 121.417
-191.793 4 195.793
-564.182 -4 560.182
222.013 -8 230.013
43.2195 -8 51.2195
88.4008 4 84.4008

-30.043 3 33.043
-94.4102 -7 87.4102
-153.9 -3 150.9
-103.951 5 108.951
-48.4081 7 55.4081
-165.07 7 172.07
151.09 2 149.09
-324.103 4 328.103
-60.1177 -4 56.1177
-44.4641 1 45.4641
13.8458 5 8.84584
-65.8049 -3 62.8049
395.932 -4 399.932
-3.78586 7 10.7859
280.826 0 280.826
-191.163 -1 190.163
290.548 0 290.548
-481.141 4 485.141
103.194 3 100.194
-76.4009 -1 75.4009
128.015 -8 136.015
96.0271 -1 97.0271
49.5584 1 48.5584
324.673 -2 326.673
9.23279 7 2.23279
-170.613 4 174.613
-543.291 -2 541.291
-251.058 4 255.058
-394.721 1 395.721
334.21 0 334.21
335.704 -7 342.704
213.892 -8 221.892
175.66 6 169.66
184.229 -2 186.229
488.037 -1 489.037
-176.247 -4 172.247
-163.567 4 167.567
-225.451 -6 219.451
196.726 4 192.726
-121.704 7 128.704
92.0799 2 90.0799
300.422 -7 307.422
104.416 7 97.4164
88.0856 -4 92.0856
-32.049 -5 27.049
-213.026 -6 207.026
-181.246 2 183.246
107.919 4 103.919
388.39 -1 389.39
306.956 -8 314.956
45.7136 -6 51.7136
465.754 3 462.754
-14.2417 6 20.2417
124.725 -2 126.725
-327.819 -1 326.819
-27.0884 -8 19.0884
45.3542 2 43.3542
127.224 6 121.224
255.025 2 253.025
322.543 6 316.543
236.551 3 233.551
-340.212 6 346.212
-7.60225 -6 1.60225
157.739 -4 161.739

-324.895 -8 316.895
170.879 -8 178.879
-99.2027 -2 97.2027
-26.725 7 33.725
-660.554 1 661.554
-200.268 -4 196.268
66.6827 -4 70.6827
118.286 -7 125.286
321.446 -7 328.446
246.939 0 246.939
231.264 -4 235.264
324.158 -7 331.158
393.361 -3 396.361
-163.424 -7 156.424
-74.5003 6 80.5003
159.284 2 157.284
9.25964 -7 16.2596
-378.238 -4 374.238
-456.005 3 459.005
224.025 -6 230.025
289.584 0 289.584
63.114 3 60.114
-353.546 -6 347.546
-47.9666 2 49.9666
102.808 -5 107.808
-82.3555 -1 81.3555
-165.846 3 168.846
15.8917 7 8.89173
-274.763 -3 271.763
-144.8 -2 142.8
86.1087 1 85.1087
335.838 1 334.838
460.513 -1 461.513
-211.087 -1 210.087
-57.915 -7 50.915
401.697 5 396.697
-133.681 2 135.681
214.662 2 212.662
79.8097 -3 82.8097
-2.71164 -2 0.71164
-252.473 1 253.473
261.717 -8 269.717
-110.303 3 113.303
91.5014 5 86.5014
-24.6703 6 30.6703
12.4426 -8 20.4426
-112.063 -5 107.063
79.1777 0 79.1777
137.069 4 133.069
-0.627232 -3 2.37277
343.95 4 339.95
-230.367 -4 226.367
338.193 1 337.193
-197.31 1 198.31
405.206 3 402.206
-293.987 -3 290.987
422.055 6 416.055
58.7695 -7 65.7695
-129.57 -7 122.57
-9.38644 -8 1.38644
-63.5107 -5 58.5107
205.406 0 205.406
-278.499 -5 273.499
525.96 -4 529.96

-192.354 -4 188.354
-358.218 -4 354.218
-122.789 7 129.789
88.9579 6 82.9579
-131.159 -4 127.159
251.5 3 248.5
106.023 -5 111.023
-167.826 -4 163.826
-77.2088 6 83.2088
20.5736 -4 24.5736
39.0328 -4 43.0328
267.191 0 267.191
-140.778 -3 137.778
-234.059 2 236.059
-343.367 4 347.367
-38.7627 0 38.7627
277.136 7 270.136
453.813 2 451.813
-189.497 -8 181.497
-17.2204 -7 10.2204
-155.073 2 157.073
3.05813 -3 6.05813
-52.0576 -5 47.0576
4.68034 -5 9.68034
386.93 5 381.93
-167.796 6 173.796
-358.065 -6 352.065
140.065 -6 146.065
-83.98 1 84.98
-180.716 2 182.716
555.674 -1 556.674
-40.6636 5 45.6636
248.434 -6 254.434
-69.8752 -2 67.8752
264.653 1 263.653
-198.967 4 202.967
-0.333494 -2 1.66651
-34.6262 1 35.6262
-131.283 -3 128.283
-219.181 -6 213.181
-226.538 -1 225.538
276.225 1 275.225
189.129 7 182.129
293.881 -6 299.881
-142.934 3 145.934
333.521 3 330.521
129.736 -2 131.736
55.5954 4 51.5954
171.769 0 171.769
-281.954 -7 274.954
-423.148 -2 421.148
-499.494 6 505.494
309.107 2 307.107
-356.542 7 363.542
264.361 -4 268.361
-99.7421 -6 93.7421
-20.8537 2 22.8537
-565.715 -5 560.715
44.5798 6 38.5798
-245.068 -4 241.068
-343.962 -3 340.962
117.877 7 110.877
391.707 6 385.707
568.218 5 563.218

152.739 -3 155.739
438.104 -4 442.104
47.3564 3 44.3564
-309.987 -5 304.987
176.683 7 169.683
-631.978 -7 624.978
-129.61 7 136.61
3.19042 6 2.80958
368.924 0 368.924
-364.48 0 364.48
128.361 -7 135.361
-212.768 7 219.768
56.988 -2 58.988
-254.63 7 261.63
113.508 -4 117.508
-418.716 7 425.716
-137.005 -5 132.005
-40.1197 3 43.1197
-314.362 -5 309.362
-335.514 -7 328.514
-88.7735 0 88.7735
273.485 -3 276.485
214.604 -2 216.604
-282.087 6 288.087
-262.012 7 269.012
-92.2353 -5 87.2353
21.2791 -1 22.2791
31.9681 -5 36.9681
117.097 -4 121.097
155.227 1 154.227
629.602 -3 632.602
-189.753 -5 184.753
-286.87 -2 284.87
219.835 -3 222.835
327.82 1 326.82
680.778 6 674.778
252.552 4 248.552
433.144 3 430.144
-87.592 4 91.592
326.422 3 323.422
588.087 4 584.087
218.284 7 211.284
-376.019 7 383.019
119.891 -7 126.891
-127.941 0 127.941
-135.613 1 136.613
-76.0709 -6 70.0709
-127.708 4 131.708
17.6237 6 11.6237
-221.654 -6 215.654
203.982 -4 207.982
414.944 -7 421.944
292.071 4 288.071
28.9214 -1 29.9214
68.4912 -5 73.4912
-326.276 0 326.276
289.144 -1 290.144
136.795 -2 138.795
-316.351 6 322.351
329.644 -5 334.644
-20.145 -2 18.145
66.1838 -3 69.1838
-29.6618 5 34.6618
-111.814 2 113.814

-62.5025 0 62.5025
134.179 -8 142.179
-342.118 -7 335.118
-54.2038 7 61.2038
135.386 -8 143.386
-19.0384 6 25.0384
-133.395 4 137.395
-43.5605 -2 41.5605
-471.773 -5 466.773
410.494 2 408.494
-86.521 -4 82.521
-193.072 -8 185.072
-571.361 -6 565.361
-246.81 -3 243.81
-102.594 -1 101.594
-334.501 -2 332.501
35.7807 -2 37.7807
-147.985 6 153.985
-42.4085 -4 38.4085
-236.182 5 241.182
-183.198 -2 181.198
-474.599 -3 471.599
-93.0034 -8 85.0034
47.0939 1 46.0939
-7.7187 2 9.7187
-345.617 -4 341.617
-198.42 4 202.42
96.105 2 94.105
-96.504 -7 89.504
21.7536 4 17.7536
-253.241 4 257.241
256.742 2 254.742
79.1742 0 79.1742
151.846 5 146.846
-540.644 6 546.644
-132.124 1 133.124
-361.121 -6 355.121
149.4 -8 157.4
324.68 -6 330.68
175.86 4 171.86
-403.624 -6 397.624
-99.442 1 100.442
13.6636 -7 20.6636
-378.721 0 378.721
-55.2289 -6 49.2289
153.614 1 152.614
252.557 5 247.557
308.491 -2 310.491
0.309053 0 0.309053
-271.832 -5 266.832
-28.5949 6 34.5949
330.602 2 328.602
-290.082 -5 285.082
248.645 -3 251.645
-289.284 -6 283.284
-78.8089 6 84.8089
-102.39 -6 96.3895
-178.316 -3 175.316
273.25 4 269.25
652.221 0 652.221
-274.422 -1 273.422
164.551 5 159.551
26.0441 -4 30.0441
-343.069 5 348.069

-53.2523 -4 49.2523
40.7625 -8 48.7625
-232.606 5 237.606
27.8299 -2 29.8299
63.9593 -4 67.9593
-23.5792 -4 19.5792
-145.823 3 148.823
169.655 0 169.655
192.16 -7 199.16
227.662 -5 232.662
85.9209 -8 93.9209
310.848 2 308.848
329.738 6 323.738
-210.861 6 216.861
-57.6543 6 63.6543
-97.0094 4 101.009
1.08016 -5 6.08016
153.938 -4 157.938
430.34 -4 434.34
-118.432 -3 115.432
-150.048 -8 142.048
402.299 2 400.299
88.9402 6 82.9402
-367.556 -6 361.556
-46.0895 -2 44.0895
11.1914 2 9.19135
-350.123 0 350.123
106.691 6 100.691
318.803 4 314.803
231.278 3 228.278
130.836 3 127.836
-188.04 5 193.04
86.7406 5 81.7406
-287.876 -2 285.876
-34.6613 6 40.6613
-414.096 2 416.096
-189.268 -5 184.268
434.596 1 433.596
500.542 -1 501.542
-78.2006 -6 72.2006
277.563 -7 284.563
533.284 2 531.284
-280.898 -7 273.898
100.668 5 95.6676
-16.0129 -5 11.0129
26.2085 -4 30.2085
340.808 -8 348.808
-129.816 0 129.816
-154.064 -3 151.064
-198.013 5 203.013
48.6828 -6 54.6828
459.483 -1 460.483
-123.548 -8 115.548
-119.241 -1 118.241
162.616 0 162.616
205.995 -1 206.995
-20.2873 2 22.2873
596.151 2 594.151
-8.20589 6 14.2059
-153.627 -2 151.627
-71.2562 0 71.2562
292.18 -6 298.18
-27.436 -3 24.436
-21.1767 -4 17.1767

-119.735 -8 111.735
442.395 0 442.395
39.5982 -6 45.5982
103.586 6 97.5859
8.24979 5 3.24979
-177.147 4 181.147
73.5665 -4 77.5665
390.408 1 389.408
-366.79 -6 360.79
-38.2389 -5 33.2389
-370.41 -6 364.41
107.658 -5 112.658
-285.33 -5 280.33
117.304 -1 118.304
-48.5744 5 53.5744
-458.49 2 460.49
-32.3313 3 35.3313
286.523 -3 289.523
-398.11 3 401.11
78.698 -7 85.698
-173.465 6 179.465
-142.414 6 148.414
146.881 3 143.881
108.904 -1 109.904
57.5763 -3 60.5763
-122.771 6 128.771
-35.8542 1 36.8542
20.8385 -7 27.8385
395.853 7 388.853
-242.378 -8 234.378
-457.418 2 459.418
-226.954 -6 220.954
-63.7132 -5 58.7132
336.598 6 330.598
-331.117 -8 323.117
-259.275 4 263.275
-117.009 7 124.009
-145.677 3 148.677
-382.164 7 389.164
-319.256 4 323.256
-288.638 -5 283.638
-170.124 -6 164.124
402.36 6 396.36
26.7767 -2 28.7767
-245.589 -8 237.589
545.982 6 539.982
49.1292 -4 53.1292
-83.1727 -1 82.1727
401.332 -1 402.332
470.135 4 466.135
45.7763 5 40.7763
-340.989 0 340.989
-146.478 -2 144.478
-87.4547 -2 85.4547
212.491 -5 217.491
20.004 -8 28.004
73.2654 -4 77.2654
-11.7821 -3 8.78207
716.543 7 709.543
-222.898 7 229.898
62.9826 4 58.9826
281.148 -8 289.148
223.811 -6 229.811
-72.947 -7 65.947

-175.8 -7 168.8
-379.021 -6 373.021
109.887 5 104.887
-61.3537 -1 60.3537
72.3278 -5 77.3278
-175.895 0 175.895
-22.924 -7 15.924
76.6307 0 76.6307
-310.427 -7 303.427
330.716 5 325.716
-62.1189 5 67.1189
-513.373 -5 508.373
-71.2516 7 78.2516
149.416 0 149.416
-84.3792 2 86.3792
112.611 7 105.611
-603.977 0 603.977
-193.073 -7 186.073
-6.51327 6 12.5133
-345.373 2 347.373
29.0443 -4 33.0443
-421.5 -3 418.5
-332.305 4 336.305
-225.456 1 226.456
-273.873 0 273.873
170.136 -4 174.136
-29.2671 5 34.2671
329.363 4 325.363
305.363 -1 306.363
154.808 2 152.808
172.947 -7 179.947
-23.7088 -2 21.7088
-142.661 5 147.661
-214.809 4 218.809
17.304 -7 24.304
608.483 3 605.483
230.404 -2 232.404
-43.9134 7 50.9134
283.174 5 278.174
168.117 6 162.117
-20.7759 0 20.7759
-179.552 0 179.552
289.409 1 288.409
-76.3732 1 77.3732
-73.0514 2 75.0514
122.491 -2 124.491
22.3006 -6 28.3006
338.309 4 334.309
-30.5275 0 30.5275
-371.419 2 373.419
-278.189 5 283.189
75.1569 2 73.1569
-348.083 2 350.083
-244.032 -8 236.032
-433.073 1 434.073
-512.217 -8 504.217
-40.9178 -8 32.9178
400.484 4 396.484
-220.13 2 222.13
-165.686 6 171.686
172.868 0 172.868
-85.9994 3 88.9994
-275.684 -7 268.684
90.2859 1 89.2859

-122.184 -8 114.184
98.1973 -5 103.197
71.7538 -5 76.7538
-190.29 -3 187.29
75.4452 0 75.4452
-342.889 5 347.889
-10.3386 -2 8.33863
-248.325 2 250.325
78.8973 7 71.8973
-39.6886 5 44.6886
-77.961 -3 74.961
-640.601 -6 634.601
350.041 5 345.041
-255.498 7 262.498
195.495 -3 198.495
289.248 7 282.248
10.2659 -8 18.2659
-87.9642 -2 85.9642
286.778 -5 291.778
-121.593 4 125.593
105.212 5 100.212
-39.1164 7 46.1164
-419.588 4 423.588
220.867 -6 226.867
319.285 1 318.285
518.696 6 512.696
188.089 -3 191.089
-663.808 -1 662.808
-656.233 -2 654.233
-138.423 7 145.423
249.257 -6 255.257
-351.451 -3 348.451
170.82 -2 172.82
139.44 -3 142.44
-96.4014 1 97.4014
268.699 -3 271.699
-81.0283 -7 74.0283
-601.268 -1 600.268
-339.739 1 340.739
78.8861 -7 85.8861
-325.769 -5 320.769
-129.524 -3 126.524
-52.4411 -1 51.4411
29.6926 -6 35.6926
-206.296 -1 205.296
154.886 -4 158.886
124.992 3 121.992
-129.768 -8 121.768
-230 4 234
-295.601 5 300.601
-258.876 2 260.876
755.133 -5 760.133
-11.1 -5 6.09998
-74.4455 -4 70.4455
-567.238 2 569.238
-146.696 2 148.696
-108.416 -8 100.416
105.848 -2 107.848
19.9456 2 17.9456
451.452 -4 455.452
61.6225 2 59.6225
-70.3257 -3 67.3257
-587.852 -4 583.852
-56.4566 4 60.4566

268.475 7 261.475
195.821 3 192.821
323.042 -4 327.042
-238.094 5 243.094
-241.633 3 244.633
-177.427 3 180.427
-315.325 -2 313.325
320.185 -1 321.185
202.039 -8 210.039
87.3094 -8 95.3094
22.8708 3 19.8708
60.7453 -8 68.7453
-140.268 1 141.268
-122.024 5 127.024
-317.83 2 319.83
122.011 1 121.011
-266.69 -1 265.69
-10.7526 2 12.7526
-50.9103 -3 47.9103
336.748 -6 342.748
171.248 -8 179.248
-35.765 1 36.765
-421.675 -4 417.675
129.049 -7 136.049
159.604 -6 165.604
-344.368 5 349.368
320.151 -6 326.151
-64.7008 -1 63.7008
50.1583 1 49.1583
-108.581 1 109.581
72.465 -7 79.465
247.913 1 246.913
164.19 -7 171.19
-431.068 3 434.068
631.55 2 629.55
-326.338 3 329.338
37.2884 5 32.2884
3.2024 4 0.7976
-16.907 -8 8.90698
-133.446 -6 127.446
-47.6253 -1 46.6253
-136.016 -2 134.016
-174.575 -8 166.575
152.383 -1 153.383
101.719 3 98.7188
-241.299 -6 235.299
244.682 -5 249.682
228.932 -2 230.932
-50.6777 7 57.6777
4.5968 7 2.4032
-58.2639 -3 55.2639
182.868 3 179.868
195.159 -5 200.159
181.795 -6 187.795
-267.051 4 271.051
-412.953 5 417.953
-18.2047 -1 17.2047
267.262 -4 271.262
185.76 -7 192.76
72.6937 -7 79.6937
-90.4084 3 93.4084
-362.921 2 364.921
223.771 -1 224.771
-162.169 2 164.169

487.682 6 481.682
-32.8482 2 34.8482
267.075 -6 273.075
336.424 -4 340.424
154.959 1 153.959
-324.907 -5 319.907
-29.7905 -3 26.7905
-93.4191 3 96.4191
-52.558 -3 49.558
42.7441 -2 44.7441
296.027 7 289.027
-47.4865 6 53.4865
-96.3145 5 101.315
-235.554 -5 230.554
161.631 0 161.631
-52.9776 -1 51.9776
-293.274 -8 285.274
-149.304 7 156.304
175.967 0 175.967
178.432 1 177.432
114.635 2 112.635
-230.763 -5 225.763
242.869 -4 246.869
39.8101 7 32.8101
-289.642 -3 286.642
258.588 4 254.588
117.997 -8 125.997
-171.083 -6 165.083
-283.201 -6 277.201
151.707 6 145.707
191.511 -8 199.511
269.558 -1 270.558
-198.909 7 205.909
274.092 -2 276.092
-385.435 7 392.435
-478.101 1 479.101
158.444 -8 166.444
-69.9116 -3 66.9116
-216.435 4 220.435
7.77124 1 6.77124
-174.926 6 180.926
-104.32 5 109.32
51.7368 4 47.7368
-187.687 0 187.687
227.843 -4 231.843
312.597 6 306.597
173.583 -2 175.583
89.8521 4 85.8521
-232.764 7 239.764
-313.277 -3 310.277
92.4944 5 87.4944
15.1062 6 9.1062
230.258 2 228.258
45.1059 5 40.1059
62.3343 5 57.3343
186.4 7 179.4
-452.627 4 456.627
76.6239 7 69.6239
-414.994 3 417.994
-155.46 0 155.46
61.7707 -8 69.7707
210.058 7 203.058
-11.4427 -1 10.4427
-152.253 -3 149.253

-406.057 2 408.057
-39.22 -3 36.22
101.925 2 99.9247
8.25175 -3 11.2517
-211.637 -4 207.637
12.0425 -2 14.0425
-62.3562 -5 57.3562
97.7318 0 97.7318
252.401 -4 256.401
-330.721 -5 325.721
-394.748 3 397.748
-692.144 -1 691.144
-180.571 -1 179.571
57.4929 -6 63.4929
38.9612 -8 46.9612
-406.932 3 409.932
-192.653 -4 188.653
330.267 5 325.267
-182.584 -2 180.584
-83.6225 -8 75.6225
-159.105 6 165.105
136.05 -8 144.05
-169.992 -5 164.992
-293.37 -8 285.37
-296.747 3 299.747
-83.6158 7 90.6158
-98.8254 5 103.825
197.102 7 190.102
287.783 -2 289.783
-489.341 -8 481.341
-364.601 1 365.601
-132.532 6 138.532
300.055 -6 306.055
337.078 -5 342.078
206.405 -8 214.405
92.7442 -7 99.7442
-168.538 5 173.538
-159.716 7 166.716
59.1757 -8 67.1757
234.439 -1 235.439
123.813 -6 129.813
425.986 1 424.986
-96.3397 6 102.34
128.89 5 123.89
264.694 -1 265.694
-63.8332 3 66.8332
95.3745 -2 97.3745
-183.399 6 189.399
-595.125 5 600.125
47.6786 0 47.6786
98.5698 -8 106.57
384.123 -6 390.123
193.199 2 191.199
-14.376 -4 10.376
-109.289 -2 107.289
415.015 -2 417.015
-293.327 -8 285.327
158.899 -1 159.899
-211.745 2 213.745
303.59 -5 308.59
-518.775 7 525.775
-271.129 5 276.129
-232.134 3 235.134
282.652 -2 284.652

-0.943033 4 4.94303
-352.073 5 357.073
-131.28 -1 130.28
-18.9587 2 20.9587
-335.724 -5 330.724
488.64 5 483.64
-91.1023 -3 88.1023
509.736 4 505.736
272.529 6 266.529
-5.62628 5 10.6263
58.7417 0 58.7417
-181.731 -5 176.731
54.7283 7 47.7283
-76.1876 6 82.1876
-93.9124 -2 91.9124
103.045 7 96.0452
143.366 -3 146.366
144.264 -2 146.264
-149.248 -1 148.248
-400.041 -5 395.041
304.616 -5 309.616
436.585 -2 438.585
-510.954 -8 502.954
-476.366 0 476.366
91.3629 -7 98.3629
630.531 3 627.531
222.29 6 216.29
-33.547 1 34.547
174.549 6 168.549
-248.945 -3 245.945
-232.523 -1 231.523
87.8863 -7 94.8863
10.5924 4 6.5924
101.119 -6 107.119
-607.43 -1 606.43
-48.6047 -7 41.6047
-203.901 3 206.901
-42.4196 -5 37.4196
-227.403 -3 224.403
-68.8282 0 68.8282
-202.818 -5 197.818
81.4381 0 81.4381
-351.107 2 353.107
20.5555 -8 28.5555
-117.156 -4 113.156
141.035 -7 148.035
-41.1053 7 48.1053
-268.329 -2 266.329
-312.524 6 318.524
-136.909 -5 131.909
-236.016 7 243.016
-53.522 -6 47.522
-157.351 -6 151.351
-192.653 -8 184.653
217.054 -7 224.054
20.4345 6 14.4345
-233.864 4 237.864
-132.579 -2 130.579
-75.0855 -4 71.0855
-584.009 1 585.009
-52.8321 1 53.8321
98.5864 -2 100.586
-435.536 0 435.536
559.82 -8 567.82

98.693 7 91.693
2.03745 1 1.03745
-59.7462 5 64.7462
-225.131 1 226.131
422.663 -8 430.663
-76.0228 -7 69.0228
216.859 3 213.859
-455.373 -8 447.373
-283.185 -2 281.185
296.61 2 294.61
-371.69 -8 363.69
-5.56695 2 7.56695
-54.489 4 58.489
113.83 -4 117.83
91.7572 -5 96.7572
143.001 5 138.001
300.636 3 297.636
401.969 7 394.969
-608.492 4 612.492
187.69 2 185.69
-101.214 -3 98.214
368.603 7 361.603
-223.209 -2 221.209
-460.03 5 465.03
